job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name
AI00138,Machine Learning Engineer,48692,USD,EN,Full-time,Denmark,M,Denmark,100,"Hadoop, Python, Git, TensorFlow",PhD,11,Telecommunications,2024-11-06,2024-11-24,1209,5.8,Machine Intelligence Group
AI00139,AI Consultant,26190,EUR,EN,Contract,France,S,France,0,"PyTorch, Statistics, MLOps, Kubernetes, Computer Vision",Bachelor,4,Consulting,2024-08-08,2024-09-12,1070,5.1,Digital Transformation LLC
AI00140,Principal Data Scientist,87949,USD,MI,Full-time,Sweden,S,India,50,"Linux, AWS, Computer Vision, Deep Learning",Associate,9,Media,2025-01-05,2025-02-13,1181,9.7,Digital Transformation LLC
AI00141,Data Scientist,87019,USD,MI,Contract,Denmark,S,Denmark,100,"PyTorch, TensorFlow, Hadoop, Python",PhD,4,Retail,2024-05-24,2024-06-25,506,4.8,Algorithmic Solutions
AI00142,Autonomous Systems Engineer,78901,USD,MI,Full-time,Austria,L,Austria,0,"GCP, Kubernetes, Computer Vision, Deep Learning, SQL",PhD,1,Finance,2025-04-12,2025-06-13,2090,5.6,Machine Intelligence Group
AI00143,Machine Learning Researcher,45490,USD,EN,Full-time,Denmark,L,Australia,100,"SQL, MLOps, Python",Master,3,Automotive,2024-09-23,2024-10-30,657,7.3,Predictive Systems
AI00144,Deep Learning Engineer,46997,USD,EN,Freelance,China,S,China,100,"Python, Hadoop, Deep Learning",Bachelor,0,Media,2024-03-09,2024-04-07,1812,7.6,AI Innovations
AI00145,AI Product Manager,133319,USD,SE,Full-time,Austria,M,Austria,100,"GCP, Linux, R, Hadoop",Master,17,Media,2024-11-17,2024-12-26,652,6.1,Smart Analytics
AI00146,Principal Data Scientist,122868,USD,SE,Full-time,Austria,M,Austria,100,"TensorFlow, Git, Azure, Python",Associate,4,Education,2024-05-22,2024-07-27,1984,6.4,DeepTech Ventures
AI00147,AI Research Scientist,104493,USD,SE,Full-time,Australia,M,Switzerland,100,"Kubernetes, Deep Learning, PyTorch",Associate,19,Education,2024-12-02,2025-01-24,911,5.8,TechCorp Inc
AI00148,Machine Learning Researcher,52371,EUR,MI,Full-time,Netherlands,S,Netherlands,100,"SQL, Data Visualization, GCP, Deep Learning, MLOps",Associate,12,Manufacturing,2024-03-30,2024-04-15,1795,7.5,TechCorp Inc
AI00149,NLP Engineer,63958,USD,MI,Full-time,Finland,M,Finland,0,"GCP, Python, Computer Vision, Git",Bachelor,0,Healthcare,2024-07-04,2024-08-11,1031,5.8,DeepTech Ventures
AI00150,AI Specialist,118723,USD,SE,Freelance,United States,M,United States,0,"TensorFlow, Kubernetes, Deep Learning",PhD,7,Healthcare,2024-10-25,2024-12-11,1446,5.7,Quantum Computing Inc
AI00151,NLP Engineer,30605,USD,EN,Full-time,Ireland,M,Ireland,50,"Computer Vision, PyTorch, Linux, TensorFlow",Bachelor,3,Media,2024-08-11,2024-08-26,1075,9.0,Neural Networks Co
AI00152,Deep Learning Engineer,32496,USD,EN,Full-time,Australia,M,Israel,100,"Git, Tableau, Hadoop, Computer Vision",Associate,2,Government,2024-04-21,2024-05-24,1421,6.3,Autonomous Tech
AI00153,Data Analyst,44218,USD,EN,Full-time,Sweden,L,Sweden,0,"R, SQL, Data Visualization",Bachelor,11,Government,2024-05-23,2024-07-09,2292,8.9,Machine Intelligence Group
AI00154,AI Research Scientist,38419,EUR,EN,Full-time,Netherlands,S,Finland,50,"Linux, Python, Scala, Docker",Bachelor,4,Technology,2024-10-22,2024-12-24,826,9.3,DataVision Ltd
AI00155,Machine Learning Researcher,98242,USD,SE,Part-time,Canada,M,Canada,100,"Python, GCP, TensorFlow",Associate,1,Consulting,2024-01-12,2024-02-12,1684,4.7,Smart Analytics
AI00156,Head of AI,41774,USD,EN,Freelance,China,M,China,100,"Docker, Deep Learning, R",PhD,2,Government,2024-06-22,2024-07-31,2224,5.2,Algorithmic Solutions
AI00157,AI Research Scientist,47696,USD,EN,Full-time,Finland,M,Finland,0,"Git, Spark, Azure, Statistics",PhD,6,Media,2024-03-19,2024-04-05,1811,6.0,Digital Transformation LLC
AI00158,NLP Engineer,40271,USD,EN,Full-time,Norway,S,Norway,100,"Python, Java, Kubernetes, SQL, NLP",PhD,2,Transportation,2025-03-04,2025-03-24,1002,3.6,DataVision Ltd
AI00159,ML Ops Engineer,31006,USD,EN,Full-time,Norway,S,Norway,100,"Hadoop, Mathematics, Linux",PhD,8,Telecommunications,2024-12-12,2025-01-03,1663,6.6,Autonomous Tech
AI00160,AI Software Engineer,29381,EUR,EN,Freelance,Netherlands,M,Netherlands,100,"GCP, Computer Vision, Scala, AWS, Linux",PhD,12,Government,2024-05-23,2024-07-22,521,7.5,Digital Transformation LLC
AI00161,Principal Data Scientist,112064,USD,SE,Full-time,Denmark,S,Israel,0,"Data Visualization, SQL, Scala",Associate,15,Media,2024-03-14,2024-04-21,944,2.6,Digital Transformation LLC
AI00162,Research Scientist,60993,USD,MI,Full-time,Canada,M,Canada,0,"SQL, Tableau, Statistics, GCP",Bachelor,7,Manufacturing,2024-06-25,2024-08-23,1112,4.8,Autonomous Tech
AI00163,AI Software Engineer,126986,USD,SE,Full-time,Israel,M,Israel,100,"Deep Learning, Python, NLP",Associate,2,Consulting,2024-10-05,2024-11-26,721,7.5,Machine Intelligence Group
AI00164,AI Architect,81095,EUR,MI,Full-time,Germany,S,Netherlands,100,"R, AWS, Git, Tableau",Associate,7,Education,2024-07-10,2024-09-04,2362,7.4,Advanced Robotics
AI00165,ML Ops Engineer,31878,USD,EN,Freelance,United States,S,Denmark,50,"Python, Spark, Hadoop",Bachelor,5,Technology,2025-01-30,2025-03-27,578,5.4,Future Systems
AI00166,ML Ops Engineer,78831,USD,MI,Full-time,Canada,M,Canada,0,"Linux, TensorFlow, GCP, Docker, Azure",Master,0,Gaming,2024-08-02,2024-09-28,2424,5.6,Autonomous Tech
AI00167,NLP Engineer,68066,USD,MI,Contract,Norway,L,Norway,100,"TensorFlow, Docker, AWS, Spark",PhD,3,Retail,2024-08-11,2024-08-31,2348,10.0,Smart Analytics
AI00168,AI Software Engineer,28987,USD,EN,Full-time,South Korea,S,South Korea,100,"Linux, Azure, Kubernetes",Bachelor,0,Healthcare,2024-07-19,2024-09-08,2485,7.5,DataVision Ltd
AI00169,Head of AI,49003,EUR,EN,Freelance,Germany,L,Israel,50,"Statistics, Tableau, Java, Data Visualization, NLP",Master,3,Transportation,2024-01-06,2024-02-26,986,7.1,Autonomous Tech
AI00170,Data Engineer,27255,USD,EN,Full-time,Canada,S,Canada,0,"Spark, Linux, AWS, Deep Learning",Master,13,Media,2024-08-25,2024-09-12,685,7.0,DeepTech Ventures
AI00171,Deep Learning Engineer,49030,USD,EN,Full-time,Singapore,S,Singapore,100,"Scala, Data Visualization, TensorFlow, Mathematics, Java",Master,19,Gaming,2024-11-20,2025-01-01,834,8.2,Autonomous Tech
AI00172,AI Product Manager,67313,USD,MI,Full-time,Singapore,S,Singapore,0,"PyTorch, Scala, Hadoop, Docker, Computer Vision",PhD,2,Technology,2025-03-15,2025-04-14,1535,5.1,Neural Networks Co
AI00173,AI Specialist,175319,GBP,EX,Full-time,United Kingdom,M,Sweden,0,"Tableau, GCP, Python",Bachelor,19,Manufacturing,2025-03-13,2025-04-11,1254,8.6,Smart Analytics
AI00174,AI Software Engineer,135060,USD,SE,Full-time,India,M,United Kingdom,100,"Python, TensorFlow, GCP, Java",Master,9,Manufacturing,2025-01-08,2025-02-03,1474,5.6,Machine Intelligence Group
AI00175,Deep Learning Engineer,82849,EUR,MI,Full-time,Germany,L,Germany,50,"Statistics, TensorFlow, Python",Master,1,Transportation,2024-11-09,2024-12-23,859,10.0,Smart Analytics
AI00176,AI Software Engineer,41259,EUR,EN,Full-time,Germany,M,Germany,50,"Scala, Hadoop, Azure",Associate,9,Retail,2024-11-01,2024-11-23,2291,5.9,Predictive Systems
AI00177,AI Software Engineer,57346,USD,MI,Freelance,China,S,China,100,"Linux, Azure, Git, Deep Learning, Spark",Associate,3,Government,2024-07-11,2024-08-02,2301,10.0,AI Innovations
AI00178,Research Scientist,75960,USD,MI,Full-time,Denmark,L,Denmark,100,"Kubernetes, Git, GCP, NLP",PhD,2,Manufacturing,2024-03-10,2024-04-16,715,4.4,TechCorp Inc
AI00179,NLP Engineer,32068,USD,EN,Full-time,Norway,M,Norway,0,"Scala, Python, Data Visualization, Kubernetes, Statistics",PhD,7,Telecommunications,2024-09-20,2024-10-23,1723,3.2,Algorithmic Solutions
AI00180,AI Consultant,89203,USD,MI,Freelance,India,S,India,100,"Deep Learning, Azure, Python",Bachelor,2,Technology,2025-01-28,2025-02-21,1753,5.5,Cloud AI Solutions
AI00181,Principal Data Scientist,31598,USD,EN,Full-time,South Korea,S,South Korea,100,"Statistics, AWS, Java, PyTorch",Associate,3,Technology,2024-10-07,2024-12-06,1290,7.5,DataVision Ltd
AI00182,NLP Engineer,59554,EUR,MI,Full-time,Netherlands,M,Netherlands,100,"Python, Spark, TensorFlow",Bachelor,12,Real Estate,2024-06-01,2024-07-15,2461,7.5,Autonomous Tech
AI00183,Machine Learning Researcher,80006,USD,MI,Full-time,Ireland,M,Israel,0,"SQL, Docker, Linux, GCP",Master,7,Technology,2024-11-19,2025-01-02,1227,6.5,Advanced Robotics
AI00184,AI Product Manager,95672,USD,SE,Part-time,Austria,S,Austria,100,"PyTorch, NLP, MLOps, Azure",Master,1,Finance,2024-07-07,2024-08-01,1212,6.6,DataVision Ltd
AI00185,AI Research Scientist,78292,USD,MI,Full-time,Switzerland,S,Switzerland,100,"Docker, Azure, NLP",Associate,14,Transportation,2024-02-06,2024-03-14,1483,8.4,DataVision Ltd
AI00186,Deep Learning Engineer,172997,USD,EX,Freelance,Denmark,M,India,50,"Python, TensorFlow, R",Bachelor,11,Education,2024-09-30,2024-11-18,2385,6.2,Machine Intelligence Group
AI00187,AI Product Manager,45431,USD,EN,Full-time,Canada,M,Canada,100,"SQL, PyTorch, NLP, Data Visualization",Bachelor,2,Finance,2024-03-30,2024-04-15,1540,6.8,Autonomous Tech
AI00188,AI Specialist,83388,USD,MI,Full-time,United States,S,United States,100,"Java, Python, Mathematics",PhD,0,Transportation,2024-05-23,2024-07-07,673,9.2,Cloud AI Solutions
AI00189,Machine Learning Researcher,74980,USD,MI,Freelance,Norway,M,Singapore,50,"Mathematics, Docker, Deep Learning",Master,15,Gaming,2024-12-20,2025-02-15,1219,6.6,Machine Intelligence Group
AI00190,NLP Engineer,49745,USD,EN,Freelance,South Korea,M,France,0,"NLP, R, Scala, Computer Vision, Azure",Master,3,Manufacturing,2024-06-10,2024-07-20,1393,8.4,Algorithmic Solutions
AI00191,Data Engineer,157648,USD,EX,Full-time,Austria,L,Austria,100,"Python, TensorFlow, Scala, AWS",Master,13,Consulting,2024-10-15,2024-12-25,1933,6.3,Advanced Robotics
AI00192,Head of AI,84788,USD,MI,Freelance,Denmark,L,China,0,"PyTorch, SQL, Kubernetes, Git, Java",Master,17,Government,2024-02-01,2024-03-25,2004,6.0,Predictive Systems
AI00193,ML Ops Engineer,29896,USD,EN,Full-time,Ireland,M,Ireland,50,"Java, Python, Deep Learning, Statistics",Master,11,Education,2024-07-14,2024-09-16,2111,4.7,Predictive Systems
AI00194,AI Specialist,188392,USD,EX,Freelance,Australia,M,Norway,0,"TensorFlow, Docker, R, NLP, Java",Associate,1,Automotive,2024-08-07,2024-09-24,1036,5.6,Machine Intelligence Group
AI00195,AI Architect,31521,EUR,EN,Freelance,Netherlands,L,Australia,0,"Java, Scala, Tableau",PhD,13,Technology,2024-07-17,2024-09-11,991,7.3,Future Systems
AI00196,AI Software Engineer,31026,EUR,EN,Contract,France,M,France,0,"GCP, TensorFlow, Data Visualization",Master,17,Gaming,2025-02-17,2025-03-16,1244,9.2,AI Innovations
AI00197,Principal Data Scientist,45202,USD,EN,Freelance,China,S,Canada,0,"Linux, PyTorch, TensorFlow, Azure, Python",Bachelor,0,Finance,2025-02-15,2025-03-26,2266,7.9,Future Systems
AI00198,AI Product Manager,72978,USD,MI,Contract,South Korea,L,South Korea,0,"MLOps, Python, Linux, NLP",Master,7,Energy,2025-03-22,2025-05-19,684,2.3,Neural Networks Co
AI00199,AI Software Engineer,25078,USD,EN,Full-time,Austria,M,Austria,100,"Linux, Kubernetes, Spark, Java",Associate,1,Technology,2025-01-29,2025-02-27,2144,4.3,Smart Analytics
AI00200,AI Product Manager,82035,USD,MI,Full-time,United States,L,United States,0,"TensorFlow, Kubernetes, SQL, Linux, Mathematics",Master,7,Telecommunications,2024-02-14,2024-04-07,1711,5.8,Future Systems
AI00201,Robotics Engineer,47058,EUR,EN,Contract,Netherlands,L,Netherlands,0,"MLOps, Java, AWS, NLP, PyTorch",Master,1,Gaming,2024-10-25,2024-11-13,1647,7.4,Cloud AI Solutions
AI00202,AI Specialist,93328,USD,SE,Full-time,Sweden,S,Sweden,0,"Statistics, Python, TensorFlow",PhD,5,Education,2025-02-07,2025-03-06,1636,7.6,Smart Analytics
AI00203,Autonomous Systems Engineer,132770,GBP,SE,Freelance,United Kingdom,S,United Kingdom,50,"PyTorch, SQL, TensorFlow, Git, Azure",Bachelor,9,Automotive,2024-02-25,2024-03-31,2270,9.6,Quantum Computing Inc
AI00204,AI Specialist,38735,USD,EN,Full-time,Ireland,M,Ireland,100,"Scala, SQL, Deep Learning, Statistics, GCP",Associate,2,Healthcare,2024-08-23,2024-10-18,2262,6.0,Predictive Systems
AI00205,AI Consultant,37395,USD,EN,Freelance,Austria,M,Austria,0,"AWS, Scala, Docker",Associate,3,Transportation,2025-03-29,2025-05-31,1948,6.4,Cognitive Computing
AI00206,Machine Learning Engineer,78065,GBP,MI,Full-time,United Kingdom,M,Canada,100,"Spark, Kubernetes, Mathematics",PhD,7,Retail,2025-03-20,2025-05-08,2231,7.6,Smart Analytics
AI00207,Data Scientist,47492,GBP,EN,Contract,United Kingdom,S,United Kingdom,0,"Python, SQL, Git",Associate,4,Government,2024-06-14,2024-07-05,773,8.5,Digital Transformation LLC
AI00208,Machine Learning Researcher,112884,USD,SE,Freelance,Japan,M,Switzerland,100,"Python, GCP, Docker, Git, Java",Master,0,Technology,2024-11-22,2024-12-20,2330,8.2,DataVision Ltd
AI00209,Data Engineer,44911,USD,EN,Full-time,Singapore,S,Singapore,100,"Mathematics, Hadoop, Tableau",Associate,5,Telecommunications,2024-11-26,2025-01-20,2129,2.3,Quantum Computing Inc
AI00210,Data Analyst,47206,EUR,EN,Contract,France,M,Ireland,0,"Linux, Python, NLP",Bachelor,0,Consulting,2024-10-08,2024-12-09,2296,6.5,DataVision Ltd
AI00211,Research Scientist,34716,GBP,EN,Contract,United Kingdom,S,United Kingdom,0,"Java, Docker, Hadoop",Master,4,Transportation,2025-03-26,2025-04-29,2495,10.0,DataVision Ltd
AI00212,AI Research Scientist,39822,USD,EN,Freelance,Finland,L,Finland,50,"Python, Kubernetes, Statistics, TensorFlow",PhD,6,Gaming,2024-03-29,2024-05-25,1274,3.9,TechCorp Inc
AI00213,Deep Learning Engineer,66912,USD,MI,Freelance,Japan,L,Netherlands,0,"GCP, Deep Learning, Python, MLOps",Associate,0,Gaming,2024-09-14,2024-09-30,1854,9.0,Algorithmic Solutions
AI00214,ML Ops Engineer,48619,USD,EN,Contract,Austria,S,France,100,"R, SQL, AWS, MLOps, Data Visualization",Bachelor,4,Healthcare,2025-03-19,2025-04-07,1358,4.6,AI Innovations
AI00215,AI Specialist,57404,USD,MI,Contract,China,S,China,100,"Azure, Python, TensorFlow, Data Visualization",Master,4,Manufacturing,2024-01-30,2024-02-29,1954,2.7,Machine Intelligence Group
AI00216,AI Software Engineer,30730,USD,EN,Freelance,Norway,S,Norway,100,"GCP, Azure, Deep Learning, Spark, SQL",PhD,18,Media,2025-04-15,2025-05-13,1248,8.4,Cognitive Computing
AI00217,Robotics Engineer,69692,USD,MI,Full-time,China,M,China,100,"MLOps, Data Visualization, Git, TensorFlow, Hadoop",Associate,1,Government,2025-04-15,2025-05-30,854,4.4,DataVision Ltd
AI00218,NLP Engineer,37170,USD,EN,Full-time,Australia,M,Australia,100,"R, Docker, GCP, Java",Associate,0,Consulting,2024-04-20,2024-05-27,646,5.3,Future Systems
AI00219,Principal Data Scientist,78974,USD,MI,Full-time,Finland,S,Finland,0,"PyTorch, MLOps, Computer Vision, AWS, Deep Learning",Master,3,Telecommunications,2024-07-15,2024-08-16,1401,8.7,Digital Transformation LLC
AI00220,Computer Vision Engineer,135499,EUR,SE,Full-time,Netherlands,S,Netherlands,0,"AWS, Hadoop, Python, Scala, Computer Vision",Associate,1,Real Estate,2025-03-02,2025-04-13,1931,7.7,Autonomous Tech
AI00221,Autonomous Systems Engineer,42427,USD,EN,Full-time,Israel,M,Israel,0,"PyTorch, SQL, Kubernetes",Associate,5,Finance,2024-09-08,2024-11-12,1885,8.4,Digital Transformation LLC
AI00222,NLP Engineer,36443,EUR,EN,Full-time,Netherlands,L,Canada,100,"SQL, Linux, Tableau, MLOps, Spark",Master,18,Finance,2024-04-15,2024-05-08,1537,4.7,Smart Analytics
AI00223,AI Architect,41021,GBP,EN,Full-time,United Kingdom,L,United Kingdom,0,"Mathematics, Hadoop, Scala, NLP, Kubernetes",Bachelor,3,Finance,2025-01-25,2025-02-22,1423,7.9,Machine Intelligence Group
AI00224,Research Scientist,88424,USD,MI,Full-time,China,M,China,0,"Scala, R, SQL",Associate,3,Technology,2024-02-07,2024-03-23,1379,9.0,Quantum Computing Inc
AI00225,Data Scientist,48105,EUR,EN,Full-time,Germany,L,Canada,100,"Java, Python, MLOps, Docker",Master,2,Automotive,2025-04-20,2025-05-24,1220,5.7,Predictive Systems
AI00226,ML Ops Engineer,143180,USD,EX,Full-time,Canada,S,Canada,0,"SQL, NLP, Python",PhD,5,Retail,2025-02-08,2025-03-07,503,7.3,Cognitive Computing
AI00227,AI Product Manager,26969,USD,EN,Full-time,United States,M,United States,0,"Data Visualization, Linux, GCP, Hadoop",Master,5,Gaming,2024-01-27,2024-03-03,951,7.2,Digital Transformation LLC
AI00228,Research Scientist,31197,GBP,EN,Full-time,United Kingdom,L,United Kingdom,0,"Hadoop, Python, Linux, Mathematics",Bachelor,15,Transportation,2024-03-09,2024-03-26,1534,6.7,DeepTech Ventures
AI00229,Data Analyst,38635,USD,EN,Full-time,South Korea,S,South Korea,100,"Kubernetes, Linux, Tableau, MLOps, Statistics",Master,2,Retail,2024-04-18,2024-05-18,2036,6.6,Smart Analytics
AI00230,Robotics Engineer,115180,USD,SE,Full-time,India,M,United Kingdom,100,"Docker, PyTorch, Spark, TensorFlow, NLP",Associate,0,Energy,2025-01-15,2025-03-10,700,5.2,Future Systems
AI00231,Research Scientist,44444,EUR,EN,Full-time,France,L,India,100,"Tableau, Linux, PyTorch, Java, AWS",PhD,4,Gaming,2025-03-30,2025-05-13,2261,8.2,Future Systems
AI00232,AI Research Scientist,36918,USD,EN,Full-time,China,L,China,0,"Azure, Python, Mathematics",Master,1,Media,2024-10-11,2024-11-14,1214,5.3,AI Innovations
AI00233,Head of AI,55455,USD,MI,Full-time,Ireland,M,Ireland,0,"TensorFlow, Linux, Deep Learning, Hadoop",Associate,3,Manufacturing,2024-10-07,2024-12-12,2463,6.8,TechCorp Inc
AI00234,AI Research Scientist,45635,USD,EN,Contract,United States,S,United States,0,"TensorFlow, Azure, Tableau, Data Visualization, Hadoop",Bachelor,5,Government,2025-02-04,2025-03-26,2409,5.3,Neural Networks Co
AI00235,ML Ops Engineer,77082,USD,MI,Freelance,South Korea,M,Israel,100,"NLP, Tableau, Kubernetes, SQL, GCP",Master,0,Transportation,2024-03-22,2024-04-13,2247,6.2,DeepTech Ventures
AI00236,Data Scientist,70086,USD,MI,Full-time,Austria,S,United Kingdom,100,"Scala, Python, Data Visualization",Associate,0,Transportation,2024-06-20,2024-07-20,2424,8.1,Digital Transformation LLC
AI00237,Autonomous Systems Engineer,109970,USD,SE,Full-time,Ireland,L,Ireland,0,"Hadoop, Spark, Kubernetes, Scala",PhD,5,Finance,2024-07-03,2024-07-27,2137,5.1,Cloud AI Solutions
AI00238,Data Analyst,73122,USD,MI,Full-time,Canada,S,Switzerland,100,"Linux, Kubernetes, Data Visualization, TensorFlow, Docker",Master,1,Manufacturing,2025-04-27,2025-06-09,2008,7.0,Algorithmic Solutions
AI00239,Machine Learning Engineer,78662,EUR,MI,Full-time,Germany,S,Germany,0,"Git, Statistics, Data Visualization, Python, Scala",PhD,12,Education,2025-03-29,2025-05-28,1269,6.9,Smart Analytics
AI00240,Deep Learning Engineer,34518,EUR,EN,Part-time,France,S,France,100,"Hadoop, Spark, Tableau, R, Python",Bachelor,1,Gaming,2024-12-16,2025-01-08,2090,7.7,Advanced Robotics
AI00241,Research Scientist,94174,USD,SE,Full-time,United States,S,Netherlands,100,"TensorFlow, MLOps, Kubernetes, SQL, Java",Associate,2,Retail,2024-07-01,2024-08-30,1860,5.4,Cognitive Computing
AI00242,NLP Engineer,25121,USD,EN,Contract,Finland,S,Finland,100,"Hadoop, Azure, Java, MLOps",Master,15,Media,2024-02-19,2024-03-25,1176,5.8,Future Systems
AI00243,Robotics Engineer,113034,USD,SE,Full-time,Canada,S,Canada,0,"Git, Docker, Statistics, Mathematics",Master,15,Real Estate,2024-09-19,2024-10-16,1566,6.6,AI Innovations
AI00244,AI Specialist,131076,USD,SE,Contract,Singapore,M,Sweden,0,"Spark, Git, Hadoop",PhD,6,Healthcare,2025-02-11,2025-03-23,593,4.8,AI Innovations
AI00245,Research Scientist,37690,USD,EN,Freelance,Japan,L,Japan,50,"Python, Mathematics, PyTorch, Spark",Bachelor,0,Consulting,2025-03-06,2025-05-09,2043,7.0,DataVision Ltd
AI00246,AI Product Manager,138320,USD,SE,Full-time,Japan,L,Japan,0,"R, Azure, MLOps",Associate,3,Manufacturing,2024-12-09,2025-02-08,1662,7.5,Digital Transformation LLC
AI00247,AI Specialist,118247,USD,SE,Freelance,Austria,S,United Kingdom,100,"Git, Statistics, Mathematics, Hadoop, Java",Master,9,Telecommunications,2025-02-02,2025-04-16,906,4.6,AI Innovations
AI00248,Research Scientist,56509,USD,MI,Full-time,United States,S,Australia,50,"SQL, Statistics, Mathematics, TensorFlow, GCP",Bachelor,18,Telecommunications,2024-04-12,2024-06-08,2029,8.5,DataVision Ltd
AI00249,Data Analyst,112274,EUR,SE,Freelance,Netherlands,M,Netherlands,0,"Java, Azure, Tableau, Python",Master,7,Gaming,2024-10-05,2024-10-23,1085,6.0,Digital Transformation LLC
AI00250,AI Research Scientist,25072,USD,EN,Full-time,United States,S,United States,0,"Git, Scala, NLP, Python",Associate,6,Technology,2024-11-09,2025-01-14,1642,4.0,Cognitive Computing
AI00251,Data Engineer,68217,USD,MI,Freelance,Sweden,S,Sweden,100,"PyTorch, Python, Deep Learning, SQL, MLOps",Master,3,Finance,2024-10-17,2024-12-05,931,9.3,DeepTech Ventures
AI00252,AI Product Manager,41467,USD,EN,Full-time,Ireland,S,Ireland,100,"Python, Linux, Tableau, SQL, MLOps",Bachelor,1,Finance,2024-12-25,2025-01-13,783,8.3,Digital Transformation LLC
